cluster,pl_name,ra_in,dec_in,sy_vmag,st_teff,vis_waltzer_2026,nn_sep_arcsec,nn_dG,crowded_vis,NUV_median_snr,NUV_transit_uncert,VIS_median_snr,VIS_transit_uncert,NIR_snr,NIR_transit_uncert,pl_trandur,st_rad,st_mass,designation,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,logg_gspphot,parallax,pmra,pmdec,ruwe,nn_source_id,cluster_center_ra,cluster_center_dec,target,teff,r_star,m_star,ra_etc,dec_etc,V_mag,transit_dur,NUV_min_flux,NUV_median_flux,NUV_max_flux,NUV_min_snr,NUV_max_snr,VIS_min_flux,VIS_median_flux,VIS_max_flux,VIS_min_snr,VIS_max_snr,NIR_min_flux,NIR_median_flux,NIR_max_flux
M45,Gaia DR3 66746544856822016,57.32500174466155,24.414793702517464,11.767358950295192,6352.2939453125,0914-0130,69.76733300958138,-4.1304927,False,6.653925890074856,212538.21965203548,132.12093690524756,10703.932287335496,7319.573615124057,193.20982843194292,2.5,,,Gaia DR3 66746544856822016,66746544856822016,11.656339,11.972838,11.169965,0.8028736,6352.294,4.1823,2.5553783868416624,0.1824171333336384,-8.83800700702373,1.1345516,66746441777612416,56.65833333333333,24.178055555555556,Gaia DR3 66746544856822016,6352.2939453125,,,57.32500174466155,24.414793702517464,11.767358950295192,2.5,0.0642794641561529,2.818582947427007,22.171154389823855,0.2403022811255884,45.85872304763584,31.15397459779497,81.4048814481009,90.65718457275707,75.23356126081947,154.16143098316792,56.60249886593973,82.67847618600025,90.31705110949362
M45,Gaia DR3 66504033824830336,57.16449681150442,23.77840064335088,11.774948943730545,4650.77978515625,0914-0130,286.02708967302976,0.7081232,False,0.0885902023846496,15963543.6459748,173.2631658701758,8162.22856872389,20138.358368296424,70.22486820968857,2.5,,,Gaia DR3 66504033824830336,66504033824830336,11.5060625,12.219356,10.69126,1.5280952,4650.78,2.7048,1.116951140937817,4.507498725683332,-10.13636584922406,1.0461915,66504544921636736,56.65833333333333,24.178055555555556,Gaia DR3 66504033824830336,4650.77978515625,,,57.16449681150442,23.77840064335088,11.774948943730545,2.5,0.0001918803869816,0.0391126607094765,2.661126366726861,0.0006805186993705,6.895398443847453,11.6787314644221,111.6795881041071,250.69170923406497,33.585672778200276,211.69529258155487,232.29255322628683,359.1979654515161,486.0624918733432
M45,Gaia DR3 64790170072406528,56.743556425662206,22.718125080250477,11.77614189969458,5374.07275390625,0914-0130,506.6664955619379,0.16238403,False,2.6637555035319815,530909.6726399747,138.02391109566992,10246.149026981617,8648.052361137026,163.5297178273742,2.5,,,Gaia DR3 64790170072406528,64790170072406528,11.632899,12.025814,11.065776,0.9600382,5374.0728,4.4031,5.044583907626442,30.750460321604574,-13.640709457992958,1.0837016,64881463898120320,56.65833333333333,24.178055555555556,Gaia DR3 64790170072406528,5374.07275390625,,,56.743556425662206,22.718125080250477,11.77614189969458,2.5,0.0350273075963317,1.0907713889399182,17.232693750746535,0.1092842248639724,37.27767292095688,24.069136977892676,85.8866328892081,103.64823757028208,69.16262906229043,159.4500438445544,71.76417335979154,103.4724743444968,106.42165631935652
M45,Gaia DR3 64137747361879552,57.257245253926875,22.850248626082795,11.78344867045054,5673.984375,0914-0130,31.992029441314084,0.55089664,False,3.9519194947768344,357854.85110266804,134.87504706168787,10485.361029948526,8005.046126324265,176.66526089368955,2.5,,,Gaia DR3 64137747361879552,64137747361879552,11.664197,11.999953,11.155677,0.8442764,5673.9844,4.3284,3.815170247105338,-24.008136932304247,-9.038074413379809,1.2033277,64137713002140672,56.65833333333333,24.178055555555556,Gaia DR3 64137747361879552,5673.984375,,,57.257245253926875,22.850248626082795,11.78344867045054,2.5,0.0472620475528371,1.6189519726613186,18.49648541288204,0.1560486336829896,39.73164142115951,26.152650692142647,82.98898044747932,97.0300314429531,71.52056102000608,156.30267295854657,63.215608347702066,93.04141519109643,98.0069058819139
M45,Gaia DR3 64893214928695296,57.05275581351375,22.931395759068643,11.784095536060397,5726.89599609375,0914-0130,132.58691180911086,0.47724533,False,3.94961900936518,358063.2863624993,134.82877198950277,10488.959748763418,8001.432079520203,176.74505617473127,2.5,,,Gaia DR3 64893214928695296,64893214928695296,11.669403,11.995958,11.174486,0.82147217,5726.896,4.3722,3.9060226235562334,-6.683158009000045,-0.5901997066523735,1.1165913,64893451149256448,56.65833333333333,24.178055555555556,Gaia DR3 64893214928695296,5726.89599609375,,,57.05275581351375,22.931395759068643,11.784095536060397,2.5,0.0472338979086997,1.6179877122395712,18.48546876190891,0.1559557748936419,39.71235409373133,26.1370739694158,82.93955156346175,96.97223959945106,71.49216624939343,156.25045408570293,63.17795663832727,92.98599899854275,97.94853220437702
M45,Gaia DR3 68369870694949760,55.54979347308015,24.811552045296732,11.795072641118264,4620.98291015625,0914-0130,460.7906003528752,-0.116794586,False,0.0869641705992389,16262025.52876956,171.50049546356703,8246.11939779221,19912.678554776332,71.02075988837154,2.5,,,Gaia DR3 68369870694949760,68369870694949760,11.525576,12.239294,10.708357,1.5309372,4620.983,2.4408,0.904268502635569,2.2021140348047026,-4.361974313334878,1.228457,68367706031447680,56.65833333333333,24.178055555555556,Gaia DR3 68369870694949760,4620.98291015625,,,55.54979347308015,24.811552045296732,11.795072641118264,2.5,0.0001883567146155,0.0383943996934502,2.6122577064703485,0.0006680217705704,6.773607436878638,11.464264399912173,109.6287152418162,246.08803158806413,33.09553978333405,209.59830507427296,228.0267558535391,352.6016896947691,477.1364885554293
M45,Gaia DR3 69847167646166016,56.53200170557112,25.142485012500693,11.796434753582949,5724.84375,0914-0130,238.38368159122072,0.7386799,False,3.905986133293337,362063.1292873278,133.94850224659191,10557.89007457213,7932.736955486947,178.27561537823416,2.5,,,Gaia DR3 69847167646166016,69847167646166016,11.658893,12.0416,11.108518,0.9330826,5724.8438,4.3853,4.67303349785614,2.997190230331961,-11.508540981177758,1.0632569,69860774102550016,56.65833333333333,24.178055555555556,Gaia DR3 69847167646166016,5724.84375,,,56.53200170557112,25.142485012500693,11.796434753582949,2.5,0.0467001310802087,1.5997036364394135,18.276573657522516,0.1541949895629231,39.34591682245972,25.841711873624828,82.00229287098482,95.87640446675206,70.95214186886025,155.257126502801,62.464013918406785,91.93521039169391,96.84166447368202
M45,Gaia DR3 68391895287212800,55.61837180668548,25.058642131244497,11.804634886455316,5289.73876953125,0914-0130,43.862823217819376,0.80328655,False,2.595794753928657,544809.4693283149,135.95995371571607,10401.6919962339,8480.237628684197,166.76579410812172,2.5,,,Gaia DR3 68391895287212800,68391895287212800,11.573269,12.180862,10.82337,1.3574924,5289.739,2.8893,0.7372244992359822,8.12634269928232,2.5131316437347975,1.0437561,68390417818463872,56.65833333333333,24.178055555555556,Gaia DR3 68391895287212800,5289.73876953125,,,55.61837180668548,25.058642131244497,11.804634886455316,2.5,0.0341200423451584,1.0625186042964652,16.786338455491133,0.1064553499716585,36.478863799160045,23.445706485962504,83.66202692009813,100.9635766372587,67.95082494980528,157.12536991216174,69.90536247090299,100.7923659699808,103.66515924959704
M45,Gaia DR3 65277872199508352,56.43013429152443,24.269935214243652,11.814656742520231,5742.4169921875,0914-0130,70.92022517342623,-2.3538857,False,3.8424116908162538,368053.6278174477,132.65702186496011,10660.67624986118,7832.13733803914,180.5654703607584,2.5,,,Gaia DR3 65277872199508352,65277872199508352,11.673903,12.061266,11.112963,0.9483032,5742.417,4.2181,3.752141359035861,2.6387410852287108,-26.928805893175372,0.92552555,65277975278721152,56.65833333333333,24.178055555555556,Gaia DR3 65277872199508352,5742.4169921875,,,56.43013429152443,24.269935214243652,11.814656742520231,2.5,0.0459228998238223,1.5730797354259405,17.972396260635186,0.1516310008644656,38.80988886196494,25.41162772349222,80.63752699901724,94.28073146588794,70.16026087593067,153.79980149988353,61.42442403088896,90.40513076608946,95.2299266303737
M45,Gaia DR3 68384228769598592,55.42013368886136,24.93862770775503,11.823996652148129,5597.7744140625,0914-0130,142.46609090963003,0.62480545,False,2.5505910867583257,554465.0295828056,134.571715418711,10508.995578847034,8367.654016636992,169.00956463559373,2.5,,,Gaia DR3 68384228769598592,68384228769598592,11.674025,12.087734,11.0962305,0.9915037,5597.7744,4.5406,5.239746843411686,-1.8020604353523837,-3.6485435028163176,0.8568853,68381892307391232,56.65833333333333,24.178055555555556,Gaia DR3 68384228769598592,5597.7744140625,,,55.42013368886136,24.93862770775503,11.823996652148129,2.5,0.0335169780685953,1.0437388206445912,16.48964359930083,0.1045749290846007,35.94424149496201,23.031308758156825,82.1833189152844,99.17906753002988,67.13651041667396,155.5618242660125,68.6698004976812,99.010882973803,101.83290026130992
M45,Gaia DR3 64999661397997312,57.06218937584829,23.65156896550576,11.838581706875388,4879.3115234375,0914-0130,60.53909693890885,-1.6151962,False,2.5170525525821335,561853.0137252461,133.53352847694737,10590.70016724106,8283.616392312955,170.72417352467693,2.5,,,Gaia DR3 64999661397997312,64999661397997312,11.607226,12.2181015,10.860657,1.3574448,4879.3115,2.6468,0.7531289005470134,5.201430457445868,-5.548160934784502,0.90864974,64999588381514496,56.65833333333333,24.178055555555556,Gaia DR3 64999661397997312,4879.3115234375,,,57.06218937584829,23.65156896550576,11.838581706875388,2.5,0.033069744027057,1.0298116840718368,16.269613919556164,0.1031803772505875,35.545854954818296,22.723990321609616,81.08670519938514,97.85567091841769,66.52794766558287,154.39255991466894,67.75350451343834,97.6897305340446,100.47409221327442
M45,Gaia DR3 66730052182455936,56.92959370829831,24.28208499847743,11.841545210318346,6228.8359375,0914-0130,187.5858539321608,-4.8738127,False,6.229932546597624,227003.0296147339,126.98236613800697,11137.08623791196,6941.248207920499,203.74052620094588,2.5,,,Gaia DR3 66730052182455936,66730052182455936,11.689749,12.101926,11.101952,0.99997425,6228.836,3.9828,2.281863976866554,1.2270986850393972,0.7171741107381076,0.9321889,66729880383767168,56.65833333333333,24.178055555555556,Gaia DR3 66730052182455936,6228.8359375,,,56.92959370829831,24.28208499847743,11.841545210318346,2.5,0.060034063982908,2.63242687580446,20.706838781048077,0.2244521602787285,43.42559117036595,29.09637982952735,76.02841631511225,84.6696420170801,71.90829036846318,148.33325229821034,52.864131385031705,77.21789524103492,84.35197300156557
M45,Gaia DR3 65680499614617088,58.0005098055532,23.33892374715323,11.855771563498667,5158.22265625,0914-0130,446.2405025281177,0.6251688,False,2.47808187378733,570688.7965778583,132.31820843286093,10687.97393134805,8185.416050266139,172.77234946745483,2.5,,,Gaia DR3 65680499614617088,65680499614617088,11.670413,12.16563,11.013137,1.1524935,5158.2227,3.4163,1.5904458120950948,-2.791916957368874,-4.935858239503906,1.1734738,65683729430516096,56.65833333333333,24.178055555555556,Gaia DR3 65680499614617088,5158.22265625,,,58.0005098055532,23.33892374715323,11.855771563498667,2.5,0.0325502921352052,1.013635640280734,16.01405458642986,0.1015606092254614,35.081073510007805,22.36704713652403,79.8130139852835,96.31857666859788,65.81602654051161,153.02382332306854,66.68924813243035,96.1552428374091,98.89586840726072
M45,Gaia DR3 65047833750672000,55.624564141349175,23.065916245300496,11.859777314068692,5233.18359375,0914-0130,578.3863179919346,0.68658924,False,2.4690863272681085,572767.9695743304,132.03628316771122,10710.795006072496,8162.663455737645,173.25393482675383,2.5,,,Gaia DR3 65047833750672000,65047833750672000,11.6211605,12.247798,10.857803,1.3899946,5233.1836,3.3638,1.752280717506336,14.777356689232388,-3.9578953514328017,1.1928732,65052575394562816,56.65833333333333,24.178055555555556,Gaia DR3 65047833750672000,5233.18359375,,,55.624564141349175,23.065916245300496,11.859777314068692,2.5,0.0324304212893037,1.0099027901689257,15.95508066811252,0.1011868205503643,34.973500971517,22.284677465326126,79.5190917845051,95.96387050456931,65.65095278884056,152.70631264779436,66.44365597144574,95.80113817226808,98.53167101840492
M45,Gaia DR3 65194584193758336,56.26375187558317,23.839209317701982,11.860287327058357,4979.38818359375,0914-0130,226.44636460270635,0.4597826,False,2.467943324867928,573033.2411295453,132.00042301606345,10713.704775029366,8159.770137081848,173.31536778790388,2.5,,,Gaia DR3 65194584193758336,65194584193758336,11.684071,12.160024,11.048585,1.1114388,4979.388,4.5569,7.434634406907008,20.34332411764256,-45.77202907717511,1.0351657,65195408827472640,56.65833333333333,24.178055555555556,Gaia DR3 65194584193758336,4979.38818359375,,,56.26375187558317,23.839209317701982,11.860287327058357,2.5,0.0324151910225738,1.0094285105187064,15.947587699331608,0.1011393284746126,34.959824703305586,22.274211934250868,79.48174731194354,95.9188030868142,65.62995789981927,152.66592621728302,66.41245210289502,95.75614717833751,98.4853976870298
M45,Gaia DR3 68317609532996480,55.76236248275604,24.6695581256056,11.863757885519025,5032.2138671875,0914-0130,396.1073727054617,0.089642525,False,2.460179211466054,574841.684614653,131.75660779990912,10733.5304542811,8140.102812581155,173.73411551845751,2.5,,,Gaia DR3 68317609532996480,68317609532996480,11.684883,12.169249,11.045845,1.1234035,5032.214,4.5606,7.42177512010508,19.448560594792347,-46.251957092365615,0.9533442,68319529381414656,56.65833333333333,24.178055555555556,Gaia DR3 68317609532996480,5032.2138671875,,,55.76236248275604,24.6695581256056,11.863757885519025,2.5,0.0323117412112659,1.0062070212833278,15.896692582373545,0.1008167433859703,34.866879014750204,22.203126034432316,79.2280893354684,95.61268790540748,65.48722483920574,152.39133711072148,66.20050346332805,95.45055109684996,98.17109147793758
M45,Gaia DR3 65277421225945728,56.371598979936344,24.245393987779146,11.87330375599212,4846.56298828125,0914-0130,211.4617643241184,0.16222858,False,2.4389477774465607,579845.7742517539,131.0878497399421,10788.288656642662,8086.19819089824,174.89227063033437,2.5,,,Gaia DR3 65277421225945728,65277421225945728,11.511675,12.542437,10.512542,2.0298948,4846.563,2.2114,0.3851023633828028,2.8985238515819245,-0.2120704873385168,1.323603,65277872199508352,56.65833333333333,24.178055555555556,Gaia DR3 65277421225945728,4846.56298828125,,,56.371598979936344,24.245393987779146,11.87330375599212,2.5,0.0320288992736269,0.9973991535269908,15.757540337291696,0.0999347578586443,34.6122990944363,22.008770207299296,78.53456353144045,94.77573895446028,65.09583590661394,151.63817433708908,65.62101508014793,94.61502141603108,97.31174745335493
M45,Gaia DR3 66750358787790080,57.16836648275658,24.455551593101436,11.876041050064243,6464.29443359375,0914-0130,375.9863279412058,0.6761732,False,6.041771239197804,234072.6761049741,124.64793701014142,11345.663604990385,6770.7265652551205,208.8717582586069,2.5,,,Gaia DR3 66750358787790080,66750358787790080,11.764711,12.079422,11.274973,0.8044491,6464.2944,3.8617,1.5082426560854714,11.464202248427728,-3.811849158584375,1.2608839,66752794031389824,56.65833333333333,24.178055555555556,Gaia DR3 66750358787790080,6464.29443359375,,,57.16836648275658,24.455551593101436,11.876041050064243,2.5,0.058156653476721,2.5501045150392243,20.0592858069811,0.2174419439752758,42.33053428020917,28.186465598175083,73.65082369370676,82.02181735001757,70.40019723191398,145.6856250001603,51.21094202755355,74.80310473422472,81.71408261360476
M45,Gaia DR3 66524168631480064,57.07983193664147,24.06155180762823,11.887020202706369,5079.94970703125,0914-0130,107.62799332711396,-1.7379332,False,2.408756287645777,587113.5945244555,130.1316774856666,10867.558074234956,8009.231679353929,176.57293720428046,2.5,,,Gaia DR3 66524168631480064,66524168631480064,11.6414175,12.287447,10.865975,1.4214716,5079.9497,2.646,0.6509305598252746,5.056569566179833,-4.846897362463982,0.9815605,66523893753437824,56.65833333333333,24.178055555555556,Gaia DR3 66524168631480064,5079.94970703125,,,57.07983193664147,24.06155180762823,11.887020202706369,2.5,0.0316268133095654,0.9848779551937656,15.559722555805394,0.0986809181764714,34.24923074294759,21.732475430166712,77.54865248217484,93.58593864188698,64.53652945565156,150.5613335023124,64.79721876776831,93.42723872716157,96.09011047310734
M45,Gaia DR3 68319529381414656,55.88201857417565,24.652775585853902,11.899914381312213,6483.8134765625,0914-0130,216.11450046009688,0.0776844,False,5.9147776504451794,239098.34755439265,123.0524118487844,11492.77402308036,6654.691321722798,212.5137732169036,2.5,,,Gaia DR3 68319529381414656,68319529381414656,11.774526,12.124627,11.25011,0.87451744,6483.8135,4.0197,2.1610285839570818,13.14917909055167,-11.734756463781396,1.0797039,68301529175441408,56.65833333333333,24.178055555555556,Gaia DR3 68319529381414656,6483.8134765625,,,55.88201857417565,24.652775585853902,11.899914381312213,2.5,0.0568918524937306,2.4946443999099883,19.62303298137944,0.2127188753386251,41.58597341044569,27.57346145738715,72.04905281046388,80.2379926453775,69.37047822374652,143.87604677741632,50.09719758140443,73.1762738431306,79.93695057736713
M45,Gaia DR3 64888572066407936,56.92083446516574,22.945057188392745,11.900027604810257,6086.712890625,0914-0130,54.96534051445837,0.11032963,False,5.914181551106482,239122.44663989227,123.04488354797766,11493.47718974162,6654.144831619234,212.53122650006367,2.5,,,Gaia DR3 64888572066407936,64888572066407936,11.775968,12.123759,11.255748,0.8680115,6086.713,4.0559,2.1708965408820733,8.05047401219427,7.12263058903002,0.94710034,64888129687348736,56.65833333333333,24.178055555555556,Gaia DR3 64888572066407936,6086.712890625,,,56.92083446516574,22.945057188392745,11.900027604810257,2.5,0.0568859199673353,2.4943842652316377,19.620986745301444,0.2126967212530409,41.58246791460577,27.5705861724257,72.04153973277676,80.22962564749633,69.36562168064592,143.8675084921104,50.09197358299426,73.16864322192473,79.92861497132746
M45,Gaia DR3 68380827154656768,55.37009035712104,24.801659570040076,11.904034705230014,5637.83642578125,0914-0130,377.41926376698416,0.5261383,False,3.5449545811345704,398937.0046937169,126.46603762777328,11182.556114674371,7353.136574929454,192.32793352361517,2.5,,,Gaia DR3 68380827154656768,68380827154656768,11.772692,12.141309,11.237897,0.90341187,5637.8364,4.3459,3.975219997944511,-1.2359905692640245,-17.655346332907257,0.9446549,68381892307391232,56.65833333333333,24.178055555555556,Gaia DR3 68380827154656768,5637.83642578125,,,55.37009035712104,24.801659570040076,11.904034705230014,2.5,0.0422939374742914,1.4487703569988108,16.55216475062804,0.1396584870524035,36.26758367740853,23.403526305623785,74.26531290623667,86.83039130687098,66.37170504010541,146.81414567067063,56.570485734203224,83.26105195109349,87.7045782831219
M45,Gaia DR3 64881463898120320,56.88882544820548,22.761229771931173,11.932184668721147,5764.3115234375,0914-0130,220.74850764265187,-1.1325903,False,4.146906220805578,341028.5854253946,123.62186233705135,11439.833825810549,6997.157438943984,202.1125828185637,2.5,,,Gaia DR3 64881463898120320,64881463898120320,11.795283,12.174897,11.2448635,0.9300337,5764.3115,4.1356,2.504151580864383,6.5886492375635175,-15.314672236931544,1.2209791,64885037310906752,56.65833333333333,24.178055555555556,Gaia DR3 64881463898120320,5764.3115234375,,,56.88882544820548,22.761229771931173,11.932184668721147,2.5,0.0428000802304851,1.7048785296181637,16.669727733414568,0.1362486897134411,36.985886082571675,24.85239544335602,71.61349477025337,82.6398333547999,69.05628646748623,143.64261737876652,54.4704484028651,78.03343578732415,83.19690245809468
M45,Gaia DR3 68295958600907008,55.996394664317656,24.454525109192307,11.951089705909132,5763.6533203125,0914-0130,188.24496851188343,-1.301383,False,4.076996490781558,346876.3256408865,122.3653085094468,11557.308027903317,6902.681071669473,204.87887933536751,2.5,,,Gaia DR3 68295958600907008,68295958600907008,11.8310375,12.169257,11.321008,0.84824944,5763.6533,4.2967,3.3065555378262568,-3.219592601405356,-34.707812764480074,0.86988354,68296890611072384,56.65833333333333,24.178055555555556,Gaia DR3 68295958600907008,5763.6533203125,,,55.996394664317656,24.454525109192307,11.951089705909132,2.5,0.0420612880706674,1.6754498256451655,16.38198378318311,0.1338986842331233,36.457744305007694,24.42340664690129,70.3773408147351,81.21334862293988,68.25139487935382,142.224513519607,53.53020857141893,76.6864642336995,81.7608018964564
M45,Gaia DR3 66937688082500096,57.44236600401093,25.3978851221874,11.958010923596198,5695.974609375,0914-0130,208.23660025370725,-0.42584896,False,3.3763680661009947,418856.4560161294,122.84023557125438,11512.624961979744,7075.28485736989,199.88079503258385,2.5,,,Gaia DR3 66937688082500096,66937688082500096,11.833527,12.184553,11.314462,0.87009144,5695.9746,4.403,3.974615467873962,-0.7457967058333429,-1.247670818552714,1.3027754,66950160667520384,56.65833333333333,24.178055555555556,Gaia DR3 66937688082500096,5695.974609375,,,57.44236600401093,25.3978851221874,11.958010923596198,2.5,0.0402427482264514,1.378507280153063,15.74941087164471,0.1328905491845945,34.80068899671363,22.26849219940424,70.6635623855303,82.61925430543519,64.15943195488863,142.7230694588336,53.826906417341995,79.22302227769762,83.45104459238809
M45,Gaia DR3 65258179772026496,55.729252935451825,24.12510685994274,11.967065744133908,8077.37841796875,0914-0130,312.55968171543424,0.59374046,False,14.094136050008656,100340.56414349898,112.20676671310274,12603.638833913152,4688.600495550232,301.628079362972,2.5,,,Gaia DR3 65258179772026496,65258179772026496,11.869232,12.154133,11.420025,0.734108,8077.3784,4.0869,1.5603175416239192,-9.528393404720193,0.915734664732099,1.109107,65264574980717952,56.65833333333333,24.178055555555556,Gaia DR3 65258179772026496,8077.37841796875,,,55.729252935451825,24.12510685994274,11.967065744133908,2.5,0.1405376092930296,6.1245198070640745,18.488750027201032,0.3299692416604745,39.93569394072648,20.423066225162064,60.25757530960763,63.28845119233405,56.61389091348843,132.61646424629632,28.97839207595428,47.528925749076784,58.141045612241705
M45,Gaia DR3 66592441430633472,58.05298113829297,24.329298369579742,11.972770259527913,5149.35302734375,0914-0130,99.00264558376578,0.681201,False,2.2281938941031427,634690.5294533723,124.27948996995214,11379.29969550904,7540.993405386408,187.53677219276517,2.5,,,Gaia DR3 66592441430633472,66592441430633472,11.801191,12.268606,11.178108,1.090498,5149.353,4.525,5.76906784754283,30.218370029524472,-19.614527735983422,1.2095419,66639342473511936,56.65833333333333,24.178055555555556,Gaia DR3 66592441430633472,5149.35302734375,,,58.05298113829297,24.329298369579742,11.972770259527913,2.5,0.0292250600537369,0.9100859167949776,14.378110803068653,0.0911910570408925,32.051516171995424,20.08210227651646,71.65957580659834,86.47898383639179,61.12140989244777,143.97079092330574,59.8764912312685,86.33233565868966,88.792987825221
M45,Gaia DR3 68154671356719872,55.251642892365226,23.757518807683496,11.975888578493423,5808.90283203125,0914-0130,384.0352200013338,0.063586235,False,3.987034781215893,354703.09138908854,120.73235008764212,11713.625729528898,6780.298957974878,208.5768741376396,2.5,,,Gaia DR3 68154671356719872,68154671356719872,11.854232,12.178776,11.322589,0.85618687,5808.903,4.3666,3.811928649027774,-33.49992771040077,-1.8381694248690008,0.8985238,68159309921397376,56.65833333333333,24.178055555555556,Gaia DR3 68154671356719872,5808.90283203125,,,55.251642892365226,23.757518807683496,11.975888578493423,2.5,0.0411114712611965,1.6376152637280634,16.012050186675,0.1308773405220253,35.774507176975916,23.87188378010764,68.78809844062178,79.37941040531129,67.2062677180247,140.38160205220618,52.32140365250656,74.9547509141817,79.91450123475072
M45,Gaia DR3 66797878305841920,56.39994195042446,24.500194163831992,11.984576819983566,7052.07470703125,0914-0130,135.0781218680863,-3.3217897,False,13.885573754063664,101847.68648535106,111.12818744406182,12725.966245827256,4625.611662933685,305.73547142004645,2.5,,,Gaia DR3 66797878305841920,66797878305841920,11.87175,12.188187,11.376136,0.8120508,7052.0747,3.9998,1.5734278518600142,-3.56535534677847,-6.2858529499988745,1.1336961,65296357738731008,56.65833333333333,24.178055555555556,Gaia DR3 66797878305841920,7052.07470703125,,,56.39994195042446,24.500194163831992,11.984576819983566,2.5,0.1382891575941361,6.0265340292045195,18.19294976691342,0.3247001267972531,39.41408768401166,20.096318970946054,59.2935184407193,62.27590354534062,55.972067229079784,131.3849096241296,28.51476874251244,46.768513682978025,57.21085095872576
M45,Gaia DR3 64937191096658688,57.055328186345065,23.252686575736178,12.00160956916929,5738.23828125,0914-0130,266.72024282116087,0.3649273,False,3.245956162632824,435684.7386460124,119.97206144544108,11787.85748393786,6857.00960416331,206.2434857192616,2.5,,,Gaia DR3 64937191096658688,64937191096658688,11.8774,12.228073,11.35933,0.86874294,5738.2383,4.3754,3.9574926928613183,-12.506792430675246,-11.380169088068406,0.94465536,64934893291213952,56.65833333333333,24.178055555555556,Gaia DR3 64937191096658688,5738.23828125,,,57.055328186345065,23.252686575736178,12.00160956916929,2.5,0.038658782577754,1.3242488541142947,15.1295097240509,0.1276638566689728,33.65249706205635,21.391998216099264,67.88222511692663,79.36733771155845,62.41333791587058,139.48682146597736,51.70826456264191,76.10478231138794,80.16638850383173
M45,Gaia DR3 68297406006861824,55.831551913473405,24.41596878544954,12.007679552706556,5790.56982421875,0914-0130,255.67424274972333,0.29174328,False,3.874541247463537,365001.550389716,118.66417385617645,11917.780374783992,6625.959583202869,213.4352835411486,2.5,,,Gaia DR3 68297406006861824,68297406006861824,11.865888,12.255582,11.302376,0.95320606,5790.57,4.4171,4.607742675051445,14.88786837266264,12.017259208224992,0.90409493,68298299360049152,56.65833333333333,24.178055555555556,Gaia DR3 68297406006861824,5790.56982421875,,,55.831551913473405,24.41596878544954,12.007679552706556,2.5,0.0399251567156791,1.590360160767162,15.55000571448077,0.1271035529387214,34.91433406968962,23.183035580603445,66.80314584137929,77.0888344105937,65.88408835332511,138.0474820976642,50.81161477142989,72.79185310154469,77.6084846339282
M45,Gaia DR3 69886372107669888,56.02358254385347,25.198725059918203,12.014270170426911,5770.80517578125,0914-0130,235.93822443446672,-1.2302408,False,3.8516114699962665,367174.51212036866,118.23893087852922,11960.642335526223,6594.319190746254,214.45937351010363,2.5,,,Gaia DR3 69886372107669888,69886372107669888,11.859116,12.279808,11.264303,1.0155048,5770.805,3.8408,2.2609959061815417,15.299619934440306,-7.233291937928961,0.9633018,69883417170175488,56.65833333333333,24.178055555555556,Gaia DR3 69886372107669888,5770.80517578125,,,56.02358254385347,25.198725059918203,12.014270170426911,2.5,0.0396835377757992,1.5807356240669503,15.455900238011008,0.1263349179603363,34.738199840113566,23.042736557607174,66.39886677007145,76.62230844102754,65.61244861974951,137.56755097574242,50.50411319837192,72.35133159016938,77.1388138467483
M45,Gaia DR3 66711841521138560,57.02059385297307,24.07175782898639,12.022663711644867,4942.45556640625,0914-0130,125.42622930149926,-1.5560703,False,2.1293521367679924,664152.0385255017,120.97188937884572,11690.431302963494,7278.651923680348,194.2960835607616,2.5,,,Gaia DR3 66711841521138560,66711841521138560,11.743626,12.483207,10.907469,1.575738,4942.4556,2.8887,1.0228644207691922,-9.698126085483938,-6.245297874531978,1.0396023,66712872313875456,56.65833333333333,24.178055555555556,Gaia DR3 66711841521138560,4942.45556640625,,,57.02059385297307,24.07175782898639,12.022663711644867,2.5,0.0279124547101145,0.8692105983065257,13.732336764055502,0.0870974225526059,30.828736384976345,19.180140921745604,68.44107969564057,82.5948933987342,59.19803451073288,140.24591427553293,57.18721695080466,82.45483173210616,84.80496692530551
M45,Gaia DR3 65134793951549440,55.523605623683885,23.58765008044447,12.029785543610531,5874.85546875,0914-0130,222.3342360941062,-0.8911762,False,3.798153775262895,372342.365805136,117.24256852369388,12062.287445428088,6520.312210918921,216.89353463854872,2.5,,,Gaia DR3 65134793951549440,65134793951549440,11.857863,12.31823,11.226179,1.0920506,5874.8555,3.9582,2.698179662679045,2.926750703026275,-24.30170617631663,1.2591627,65133183338907264,56.65833333333333,24.178055555555556,Gaia DR3 65134793951549440,5874.85546875,,,55.523605623683885,23.58765008044447,12.029785543610531,2.5,0.0391204852525766,1.5583072512059633,15.23660316634227,0.1245437158143346,34.32649763595672,22.715793152661405,65.45676201909816,75.53514770584809,64.976286253911,136.4430404172653,49.78753221887055,71.32476989497695,76.04432464016111
